2020-01-14 15:04:00.061 ERROR 1944 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:30.951 ERROR 6612 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.WebrtcLogMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:30.971 ERROR 6612 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.LeaveMsgMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:30.990 ERROR 6612 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.LeaveMsgAnswerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.709 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.710 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.711 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.736 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.737 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.737 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.737 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.737 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.updateById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.764 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.764 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.765 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.789 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.790 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.790 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.790 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.818 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.819 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.819 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.819 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.849 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.849 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.849 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.881 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.881 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.882 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.962 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.962 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.962 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:39.999 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:40.000 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:40.000 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:40.047 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.WebrtcLogMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:40.072 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.LeaveMsgMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:40.095 ERROR 6900 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.LeaveMsgAnswerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:33:41.589 ERROR 6900 --- [main] o.s.boot.SpringApplication               : Application run failed

org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'ioJitAcceptor' defined in class path resource [com/jit/aquaculture/config/iot/MinaConfig.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.mina.core.service.IoAcceptor]: Factory method 'ioJitAcceptor' threw exception; nested exception is java.io.IOException: Error while binding on 0.0.0.0/0.0.0.0:7080
original message : Address already in use: bind
	at org.springframework.beans.factory.support.ConstructorResolver.instantiate(ConstructorResolver.java:656)
	at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:484)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateUsingFactoryMethod(AbstractAutowireCapableBeanFactory.java:1338)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1177)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:557)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:517)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:323)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:222)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:321)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:202)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:879)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:878)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:550)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:141)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:747)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:397)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:315)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1226)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1215)
	at com.jit.aquaculture.AquacultureApplication.main(AquacultureApplication.java:19)
Caused by: org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.mina.core.service.IoAcceptor]: Factory method 'ioJitAcceptor' threw exception; nested exception is java.io.IOException: Error while binding on 0.0.0.0/0.0.0.0:7080
original message : Address already in use: bind
	at org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate(SimpleInstantiationStrategy.java:185)
	at org.springframework.beans.factory.support.ConstructorResolver.instantiate(ConstructorResolver.java:651)
	... 19 common frames omitted
Caused by: java.io.IOException: Error while binding on 0.0.0.0/0.0.0.0:7080
original message : Address already in use: bind
	at org.apache.mina.transport.socket.nio.NioSocketAcceptor.open(NioSocketAcceptor.java:257)
	at org.apache.mina.transport.socket.nio.NioSocketAcceptor.open(NioSocketAcceptor.java:50)
	at org.apache.mina.core.polling.AbstractPollingIoAcceptor$Acceptor.registerHandles(AbstractPollingIoAcceptor.java:591)
	at org.apache.mina.core.polling.AbstractPollingIoAcceptor$Acceptor.run(AbstractPollingIoAcceptor.java:460)
	at org.apache.mina.util.NamePreservingRunnable.run(NamePreservingRunnable.java:64)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)

2020-01-14 15:34:25.641 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.643 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.644 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.675 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.675 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.676 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.676 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.676 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.updateById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.704 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.704 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.705 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.728 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.728 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.728 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.729 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.753 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.754 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.754 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.754 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.777 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.777 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.777 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.802 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.803 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:34:25.803 ERROR 8324 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.insert] is ignored, because it's exists, maybe from xml file
